QUESTION_ID,QUESTION,ANS_LONG,IS_ON_TOPIC,ANS_SHORT
1000070968,What is the throughput? How many questions per second can Watson answer?,"<h1 class=""topicTitle"">How fast is Watson?</h1> <p>Watson's speed depends on the requirements of the use case. For example, in the Jeopardy! use case, Watson analyzed the equivalent of 200M pages of data in about three seconds. Not all use cases place such a premium on speed.
</p>",TRUE,
1000070970,what is the watson ecosystem,"<h1 class=""topicTitle"">Watson Ecosystem</h1> <p>The IBM Watson Ecosystem will bring the cognitive capabilities of Watson to the cloud, allowing third parties to harness Watson's abilities to:
</p><p>-- Navigate the complexities of natural language.</p>
<p>-- Analyze vast and disparate sources of information returning confidence-weighted, evidence-based responses.</p>
<p>-- Adapt and learn with new interactions and outcomes.
</p><p>A new class of cognitive systems is emerging that can help give organizations the opportunity to change the way they think, act, and operate. The ecosystem brings together IBM's technology, tools, brand, and marketing with partners' experience, offerings, domain knowledge, and presence.
</p>",TRUE,
1000070971,What is the Watson Ecosystem?,"<h1 class=""topicTitle"">Watson Ecosystem</h1> <p>The IBM Watson Ecosystem will bring the cognitive capabilities of Watson to the cloud, allowing third parties to harness Watson's abilities to:
</p><p>-- Navigate the complexities of natural language.</p>
<p>-- Analyze vast and disparate sources of information returning confidence-weighted, evidence-based responses.</p>
<p>-- Adapt and learn with new interactions and outcomes.
</p><p>A new class of cognitive systems is emerging that can help give organizations the opportunity to change the way they think, act, and operate. The ecosystem brings together IBM's technology, tools, brand, and marketing with partners' experience, offerings, domain knowledge, and presence.
</p>",TRUE,
1000070972,what is the watson engagement advisor,"<h1 class=""topicTitle"">What is IBM Watson Engagement Advisor</h1> <p>IBM Watson((TM)) Engagement Advisor is a configuration of the Watson platform optimized for customer assistance scenarios. It focuses on providing the best possible answers to descriptive questions. Descriptive questions call for explanations, definitions, and descriptions to help a user get the information needed to make a decision or to explore options.
</p><p>IBM Watson Engagement Advisor can also answer procedural questions, including how-to and troubleshooting questions.
</p><p>Watson Engagement Advisor includes mobile and web browser versions of a Watson Advisor user interface for users to submit questions. The Advisor is a chat window that can be integrated into an existing environment or application.
</p>",TRUE,
1000070973,What is the Watson Explorer solution?,"<h1 class=""topicTitle"">What is Watson Explorer?</h1> <p>Watson Explorer combines content and data from many different systems throughout the enterprise and presents it to users in a single view, dramatically reducing the amount of time spent looking for information and increasing the ability to work smarter. Explorer's 360-degree information applications deliver data, analytics, and cognitive insights relevant to the user's role, context, and current activities.
</p>",TRUE,
1000070974,What is the Watson pipeline?,"<h1 class=""topicTitle"">Analysis Engine in Watson qa pipeline</h1> <p>The IBM Watson question answering pipeline consists of a top-level aggregate analysis engine that includes all of the annotators and flow control logic between them that is defined in one or more analysis engines for processing requests for answers.
</p>",TRUE,
1000070975,What is the Watson Platform?,"<h1 class=""topicTitle"">What Watson products can I buy?</h1> <p>There are several Watson products in the market today, and many more on the way. Watson Engagement Advisor helps organizations improve how they answer their customers' needs; Watson Discovery Advisor helps people and organizations discover new insights by synthesizing information in seconds; Watson Analytics uses natural language and cognitive capability on the front end, to help users do math and ask questions about data; and Watson Explorer is a visualization exploration engine that helps people understand what's in their data.
</p>",TRUE,
1000070977,What is the weather outside?,,FALSE,
1000070978,What is the weather today,,FALSE,
1000070979,what is todays date,,FALSE,
1000070980,what is two plus two,,FALSE,
1000105270,Can we chat,"<h1 class=""topicTitle"">Can we have a chat?</h1> <p>Users can chat with Watson. IBM Watson clients can customize the chat experience for their users. They can also embed Watson capabilities within an existing application where a chat window can be initialized with information that is passed to it.
</p>",TRUE,
1000070982,What is uema,"<h1 class=""topicTitle"">Unstructured Information Management Architecture (UIMA)</h1> <p>UIMA is a framework for building analytic solutions that can use both unstructured and structured data. The IBM Watson question answering pipeline is built on the UIMA framework.
</p><p>The IBM Watson pipeline includes a set of UIMA annotators that are used to respond to questions and generate answers. UIMA is available as an open source framework under the Apache license.
</p><p>Each UIMA component must implement interfaces defined by the framework and must provide self-describing metadata via XML descriptor files. The framework manages these components and the data flow between them. Components are written in Java or C++; the data that flows between components is designed for efficient mapping between these languages. UIMA additionally provides capabilities to wrap components as network services, and can scale to very large volumes by replicating processing pipelines over a cluster of networked nodes.
</p>",TRUE,
1000070983,What is UIMA,"<h1 class=""topicTitle"">Unstructured Information Management Architecture (UIMA)</h1> <p>UIMA is a framework for building analytic solutions that can use both unstructured and structured data. The IBM Watson question answering pipeline is built on the UIMA framework.
</p><p>The IBM Watson pipeline includes a set of UIMA annotators that are used to respond to questions and generate answers. UIMA is available as an open source framework under the Apache license.
</p><p>Each UIMA component must implement interfaces defined by the framework and must provide self-describing metadata via XML descriptor files. The framework manages these components and the data flow between them. Components are written in Java or C++; the data that flows between components is designed for efficient mapping between these languages. UIMA additionally provides capabilities to wrap components as network services, and can scale to very large volumes by replicating processing pipelines over a cluster of networked nodes.
</p>",TRUE,
